time=0.000000000, qpos=[2.75 0], qvel=[0 0], normal_force=0.0, tangential_force=0.0, Fctrl=[9.9999999999997868 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.999999999999787), damping_force=np.float64(0.0), contact_flag=True, gap=0.0, contact_distance=0.0, rho=nan, mode=BOUNDARY, phase=SETTLE
time=2.091750000, qpos=[2.7491777199266667 0], qvel=[-0.080441934067411847 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.3083207017131171 0], support_pos=np.float64(2.7499818674928544), support_vel=np.float64(-0.2175242096641071), spring_force=np.float64(0.8041475661877406), damping_force=np.float64(-4.112468267900858), contact_flag=False, gap=0.0008222800733332924, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.091875000, qpos=[2.7491676129923972 0], qvel=[-0.080855474155125992 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.3070451718339262 0], support_pos=np.float64(2.749954689337201), support_vel=np.float64(-0.21732619137637962), spring_force=np.float64(0.7870763448036833), damping_force=np.float64(-4.0941215166376095), contact_flag=False, gap=0.0008323870076027973, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.092000000, qpos=[2.7491574543855468 0], qvel=[-0.081268854801605228 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.305681879881857 0], support_pos=np.float64(2.749927535967353), support_vel=np.float64(-0.21712763685787909), spring_force=np.float64(0.7700815818063589), damping_force=np.float64(-4.075763461688216), contact_flag=False, gap=0.0008425456144531829, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.092125000, qpos=[2.7491472441274172 0], qvel=[-0.081682065036590465 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.3042311239657414 0], support_pos=np.float64(2.7499004074503093), support_vel=np.float64(-0.21692854659851862), spring_force=np.float64(0.7531633228921031), damping_force=np.float64(-4.0573944468578444), contact_flag=False, gap=0.0008527558725828221, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.092250000, qpos=[2.7491369822406764 0], qvel=[-0.08209509392708618 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.3026932025443507 0], support_pos=np.float64(2.7498733038530054), support_vel=np.float64(-0.2167289210895332), spring_force=np.float64(0.7363216123290606), damping_force=np.float64(-4.039014814873411), contact_flag=False, gap=0.0008630177593236255, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.092375000, qpos=[2.7491266687493541 0], qvel=[-0.082507930577404229 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.3010684144179772 0], support_pos=np.float64(2.7498462252423184), support_vel=np.float64(-0.21652876082347983), spring_force=np.float64(0.7195564929642906), damping_force=np.float64(-4.020624907382268), contact_flag=False, gap=0.0008733312506459256, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.092500000, qpos=[2.749116303678838 0], qvel=[-0.082920564129206481 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2993570587279368 0], support_pos=np.float64(2.749819171685061), support_vel=np.float64(-0.21632806629423368), spring_force=np.float64(0.7028680062228787), damping_force=np.float64(-4.0022250649508155), contact_flag=False, gap=0.0008836963211620308, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.092625000, qpos=[2.7491058870558676 0], qvel=[-0.083332983761547477 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2975594349459501 0], support_pos=np.float64(2.749792143247985), support_vel=np.float64(-0.21612683799698792), spring_force=np.float64(0.6862561921172627), damping_force=np.float64(-3.983815627063213), contact_flag=False, gap=0.0008941129441324414, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.092750000, qpos=[2.749095418908531 0], qvel=[-0.083745178690915717 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2956758428702648 0], support_pos=np.float64(2.749765139997781), support_vel=np.float64(-0.21592507642825445), spring_force=np.float64(0.6697210892498973), damping_force=np.float64(-3.965396932120162), contact_flag=False, gap=0.0009045810914689589, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.092875000, qpos=[2.7490848992662595 0], qvel=[-0.084157138171274501 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2937065826202971 0], support_pos=np.float64(2.749738162001077), support_vel=np.float64(-0.21572278208585943), spring_force=np.float64(0.6532627348172504), damping_force=np.float64(-3.9469693174375475), contact_flag=False, gap=0.0009151007337404593, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.093000000, qpos=[2.7490743281598227 0], qvel=[-0.084568851494102038 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2916519546305527 0], support_pos=np.float64(2.7497112093244374), support_vel=np.float64(-0.21551995546894342), spring_force=np.float64(0.6368811646146888), damping_force=np.float64(-3.9285331192452415), contact_flag=False, gap=0.0009256718401773334, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.093125000, qpos=[2.7490637056213241 0], qvel=[-0.084980307988430856 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2895122596432396 0], support_pos=np.float64(2.7496842820343668), support_vel=np.float64(-0.21531659707796202), spring_force=np.float64(0.620576413042695), damping_force=np.float64(-3.9100886726859345), contact_flag=False, gap=0.0009362943786759281, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.093250000, qpos=[2.7490530316841966 0], qvel=[-0.085391497020886262 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2872877987060956 0], support_pos=np.float64(2.7496573801973043), support_vel=np.float64(-0.21511270741468128), spring_force=np.float64(0.6043485131077553), damping_force=np.float64(-3.891636311813851), contact_flag=False, gap=0.0009469683158034314, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.093375000, qpos=[2.7490423063831972 0], qvel=[-0.085802407995724528 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2849788731623848 0], support_pos=np.float64(2.7496305038796285), support_vel=np.float64(-0.21490828698217876), spring_force=np.float64(0.588197496431242), damping_force=np.float64(-3.8731763695936268), contact_flag=False, gap=0.0009576936168027572, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.093500000, qpos=[2.749031529754403 0], qvel=[-0.086213030354869824 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2825857846492776 0], support_pos=np.float64(2.749603653147653), support_vel=np.float64(-0.21470333628484098), spring_force=np.float64(0.5721233932498571), damping_force=np.float64(-3.8547091778991347), contact_flag=False, gap=0.0009684702455969862, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.093625000, qpos=[2.7490207018352057 0], qvel=[-0.086623353577950979 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2801088350878906 0], support_pos=np.float64(2.7495768280676303), support_vel=np.float64(-0.21449785582836448), spring_force=np.float64(0.5561262324245142), damping_force=np.float64(-3.836235067512405), contact_flag=False, gap=0.0009792981647942511, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.093750000, qpos=[2.7490098226643078 0], qvel=[-0.087033367182336965 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2775483266820911 0], support_pos=np.float64(2.749550028705748), support_vel=np.float64(-0.21429184611975127), spring_force=np.float64(0.5402060414403387), damping_force=np.float64(-3.8177543681224297), contact_flag=False, gap=0.0009901773356921773, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.093875000, qpos=[2.7489988922817172 0], qvel=[-0.087443060723172233 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2749045619098998 0], support_pos=np.float64(2.7495232551281314), support_vel=np.float64(-0.21408530766730946), spring_force=np.float64(0.5243628464142169), damping_force=np.float64(-3.7992674083241167), contact_flag=False, gap=0.0010011077182827677, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.094000000, qpos=[2.7489879107287432 0], qvel=[-0.087852423793410975 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2721778435193558 0], support_pos=np.float64(2.749496507400841), support_vel=np.float64(-0.21387824098065303), spring_force=np.float64(0.5085966720979052), damping_force=np.float64(-3.780774515617261), contact_flag=False, gap=0.0010120892712568441, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.094125000, qpos=[2.7489768780479902 0], qvel=[-0.088261446023850901 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2693684745211673 0], support_pos=np.float64(2.7494697855898744), support_vel=np.float64(-0.213670646570698), spring_force=np.float64(0.49290754188424657), damping_force=np.float64(-3.762276016405414), contact_flag=False, gap=0.00102312195200982, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.094250000, qpos=[2.7489657942833547 0], qvel=[-0.08867011708316605 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2664767581841669 0], support_pos=np.float64(2.7494430897611655), support_vel=np.float64(-0.21346252494966242), spring_force=np.float64(0.4772954778107241), damping_force=np.float64(-3.743772235994891), contact_flag=False, gap=0.0010342057166452534, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.094375000, qpos=[2.7489546594800198 0], qvel=[-0.089078426677939068 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2635029980308161 0], support_pos=np.float64(2.749416419980583), support_vel=np.float64(-0.2132538766310667), spring_force=np.float64(0.4617605005630132), damping_force=np.float64(-3.7252634985938293), contact_flag=False, gap=0.0010453405199801757, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.094500000, qpos=[2.7489434736844509 0], qvel=[-0.089486364552692918 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.260447497830337 0], support_pos=np.float64(2.7493897763139317), support_vel=np.float64(-0.2130447021297293), spring_force=np.float64(0.44630262948075483), damping_force=np.float64(-3.706750127311092), contact_flag=False, gap=0.001056526315549089, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.094625000, qpos=[2.7489322369443898 0], qvel=[-0.089893920489921716 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2573105615920328 0], support_pos=np.float64(2.749363158826953), support_vel=np.float64(-0.2128350019617671), spring_force=np.float64(0.43092188256332875), damping_force=np.float64(-3.6882324441553616), contact_flag=False, gap=0.0010677630556101825, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.094750000, qpos=[2.7489209493088511 0], qvel=[-0.090301084310120724 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2540924935626094 0], support_pos=np.float64(2.7493365675853227), support_vel=np.float64(-0.21262477664459536), spring_force=np.float64(0.41561827647162985), damping_force=np.float64(-3.6697107700342393), contact_flag=False, gap=0.0010790506911488862, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.094875000, qpos=[2.7489096108281172 0], qvel=[-0.090707845871816045 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2507935982189422 0], support_pos=np.float64(2.7493100026546515), support_vel=np.float64(-0.21241402669692364), spring_force=np.float64(0.4003918265342854), damping_force=np.float64(-3.6511854247532276), contact_flag=False, gap=0.0010903891718827552, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.095000000, qpos=[2.7488982215537332 0], qvel=[-0.091114195071593407 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2474141802618934 0], support_pos=np.float64(2.749283464100486), support_vel=np.float64(-0.212202752638756), spring_force=np.float64(0.3852425467529841), damping_force=np.float64(-3.6326567270148775), contact_flag=False, gap=0.001101778446266799, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.095125000, qpos=[2.7488867815385025 0], qvel=[-0.09152012184412614 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2439545446123672 0], support_pos=np.float64(2.749256951988308), support_vel=np.float64(-0.2119909549913912), spring_force=np.float64(0.37017044980558467), damping_force=np.float64(-3.614124994417952), contact_flag=False, gap=0.0011132184614974783, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.095250000, qpos=[2.7488752908364824 0], qvel=[-0.091925616162202684 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.240414996406356 0], support_pos=np.float64(2.7492304663835325), support_vel=np.float64(-0.2117786342774183), spring_force=np.float64(0.3551755470501128), damping_force=np.float64(-3.595590543456469), contact_flag=False, gap=0.0011247091635175899, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.095375000, qpos=[2.748863749502978 0], qvel=[-0.09233066803675348 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2367958409857116 0], support_pos=np.float64(2.749204007351511), support_vel=np.float64(-0.21156579102071715), spring_force=np.float64(0.3402578485331986), damping_force=np.float64(-3.5770536895189102), contact_flag=False, gap=0.00113625049702204, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.095500000, qpos=[2.7488521575945382 0], qvel=[-0.09273526751687669 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2330973838973702 0], support_pos=np.float64(2.7491775749575282), support_vel=np.float64(-0.21135242574645827), spring_force=np.float64(0.32541736299007695), damping_force=np.float64(-3.558514746887447), contact_flag=False, gap=0.0011478424054618408, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.095625000, qpos=[2.7488405151689519 0], qvel=[-0.093139404689863856 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2293199308857989 0], support_pos=np.float64(2.749151169266803), support_vel=np.float64(-0.21113853898109877), spring_force=np.float64(0.3106540978512484), damping_force=np.float64(-3.5399740287370474), contact_flag=False, gap=0.0011594848310481076, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.095750000, qpos=[2.7488288222852417 0], qvel=[-0.093543069681224583 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2254637878869312 0], support_pos=np.float64(2.7491247903444895), support_vel=np.float64(-0.21092413125238257), spring_force=np.float64(0.29596805924780867), damping_force=np.float64(-3.52143184713474), contact_flag=False, gap=0.0011711777147582758, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.095875000, qpos=[2.7488170790036599 0], qvel=[-0.093946252654710447 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2215292610238935 0], support_pos=np.float64(2.749098438255675), support_vel=np.float64(-0.21070920308934027), spring_force=np.float64(0.281359252015001), damping_force=np.float64(-3.5028885130388945), contact_flag=False, gap=0.0011829209963400977, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.096000000, qpos=[2.7488052853856835 0], qvel=[-0.094348943812338437 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2175166566017515 0], support_pos=np.float64(2.74907211306538), support_vel=np.float64(-0.2104937550222854), spring_force=np.float64(0.2668276796966573), damping_force=np.float64(-3.484344336298409), contact_flag=False, gap=0.0011947146143165277, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.096125000, qpos=[2.7487934414940089 0], qvel=[-0.094751133394413656 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2134262811010545 0], support_pos=np.float64(2.74904581483856), support_vel=np.float64(-0.2102777875828145), spring_force=np.float64(0.25237334455097127), damping_force=np.float64(-3.465799625652026), contact_flag=False, gap=0.001206558505991051, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.096250000, qpos=[2.7487815473925492 0], qvel=[-0.095152811679551294 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2092584411744598 0], support_pos=np.float64(2.7490195436401024), support_vel=np.float64(-0.21006130130380538), spring_force=np.float64(0.23799624755316273), damping_force=np.float64(-3.4472546887276225), contact_flag=False, gap=0.0012184526074507929, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=2.096375000, qpos=[2.7487696031464259 0], qvel=[-0.095553968984698104 0], normal_force=0.0, tangential_force=0.0, Fctrl=[-3.2050134436376623 0], support_pos=np.float64(2.74899329953483), support_vel=np.float64(-0.20984429671941737), spring_force=np.float64(0.2236963884039156), damping_force=np.float64(-3.428709832041578), contact_flag=False, gap=0.0012303968535740673, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
