time=0.000000000, qpos=[2.75 0], qvel=[0 0], normal_force=0.0, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=0.0, contact_distance=0.0, rho=nan, mode=BOUNDARY, phase=SETTLE
time=2.902625000, qpos=[2.7502801106319001 0.00091533214341879587], qvel=[-0.0022832794431987941 0.0098234418325955971], normal_force=10.031955483189758, tangential_force=5.015977741594878, Fctrl=[10 5.2052500000013495], contact_flag=True, gap=-0.0002801106319001434, contact_distance=-0.0002801106319001434, rho=0.9999999999999998, mode=SLIDE, phase=RAMP
time=2.902750000, qpos=[2.7502798247226652 0.00091656303102690794], qvel=[-0.002287273878597514 0.0098471008648964055], normal_force=10.031969213558366, tangential_force=5.015984606779183, Fctrl=[10 5.2055000000013498], contact_flag=True, gap=-0.00027982472266518954, contact_distance=-0.00027982472266518954, rho=1.0, mode=SLIDE, phase=RAMP
time=2.902875000, qpos=[2.7502795383139116 0.00091779687981303907], qvel=[-0.0022912700302923092 0.009870790289049176], normal_force=10.031982963938495, tangential_force=5.015991481969247, Fctrl=[10 5.2057500000013501], contact_flag=True, gap=-0.000279538313911587, contact_distance=-0.000279538313911587, rho=1.0, mode=SLIDE, phase=RAMP
time=2.903000000, qpos=[2.750279251405424 0.00091903369357601442], qvel=[-0.0022952679007846206 0.0098945101038031887], normal_force=10.031996734465952, tangential_force=5.015998367232976, Fctrl=[10 5.2060000000013504], contact_flag=True, gap=-0.00027925140542395255, contact_distance=-0.00027925140542395255, rho=1.0, mode=SLIDE, phase=RAMP
time=2.903125000, qpos=[2.7502789639969873 0.00092027347611450187], qvel=[-0.0022992674925928647 0.0099182603078992355], normal_force=10.032010525277927, tangential_force=5.016005262638964, Fctrl=[10 5.2062500000013507], contact_flag=True, gap=-0.000278963996987347, contact_distance=-0.000278963996987347, rho=1.0, mode=SLIDE, phase=RAMP
time=2.903250000, qpos=[2.7502786760883864 0.00092151623122701057], qvel=[-0.0023032688082526053 0.0099420409000695337], normal_force=10.032024336510817, tangential_force=5.016012168255409, Fctrl=[10 5.206500000001351], contact_flag=True, gap=-0.000278676088386387, contact_distance=-0.000278676088386387, rho=1.0, mode=SLIDE, phase=RAMP
time=2.903375000, qpos=[2.7502783876794052 0.00092276196271189027], qvel=[-0.0023072718503164571 0.0099658518790377761], normal_force=10.032038168300259, tangential_force=5.0160190841501295, Fctrl=[10 5.2067500000013514], contact_flag=True, gap=-0.00027838767940524534, contact_distance=-0.00027838767940524534, rho=1.0, mode=SLIDE, phase=RAMP
time=2.903500000, qpos=[2.7502780987698277 0.00092401067436733016], qvel=[-0.0023112766213539897 0.0099896932435191779], normal_force=10.032052020781148, tangential_force=5.016026010390574, Fctrl=[10 5.2070000000013517], contact_flag=True, gap=-0.00027809876982765047, contact_distance=-0.00027809876982765047, rho=1.0, mode=SLIDE, phase=RAMP
time=2.903625000, qpos=[2.7502778093594373 0.00092526236999135769], qvel=[-0.0023152831239516333 0.010013564992220525], normal_force=10.032065894088694, tangential_force=5.016032947044348, Fctrl=[10 5.207250000001352], contact_flag=True, gap=-0.000277809359437331, contact_distance=-0.000277809359437331, rho=1.0000000000000002, mode=SLIDE, phase=RAMP
time=2.903750000, qpos=[2.7502775194480171 0.00092651705338183776], qvel=[-0.0023192913607127199 0.010037467123840151], normal_force=10.032079788356299, tangential_force=5.016039894178149, Fctrl=[10 5.2075000000013523], contact_flag=True, gap=-0.00027751944801712725, contact_distance=-0.00027751944801712725, rho=1.0, mode=SLIDE, phase=RAMP
time=2.903875000, qpos=[2.7502772290353503 0.00092777472833647124], qvel=[-0.0023233013342572571 0.010061399637068051], normal_force=10.032093703718783, tangential_force=5.016046851859392, Fctrl=[10 5.2077500000013526], contact_flag=True, gap=-0.0002772290353503237, contact_distance=-0.0002772290353503237, rho=1.0000000000000002, mode=SLIDE, phase=RAMP
time=2.904000000, qpos=[2.7502769381212193 0.00092903539865279441], qvel=[-0.0023273130472221048 0.010085362530585796], normal_force=10.032107640309162, tangential_force=5.016053820154581, Fctrl=[10 5.2080000000013529], contact_flag=True, gap=-0.0002769381212193167, contact_distance=-0.0002769381212193167, rho=1.0, mode=SLIDE, phase=RAMP
time=2.904125000, qpos=[2.7502766467054065 0.00093029906812817779], qvel=[-0.0023313265022607502 0.010109355803066643], normal_force=10.032121598260819, tangential_force=5.016060799130409, Fctrl=[10 5.2082500000013532], contact_flag=True, gap=-0.0002766467054065025, contact_distance=-0.0002766467054065025, rho=1.0, mode=SLIDE, phase=RAMP
time=2.904250000, qpos=[2.7502763547876938 0.0009315657405598247], qvel=[-0.0023353417020433526 0.010133379453175511], normal_force=10.032135577706415, tangential_force=5.016067788853207, Fctrl=[10 5.2085000000013535], contact_flag=True, gap=-0.00027635478769383326, contact_distance=-0.00027635478769383326, rho=1.0, mode=SLIDE, phase=RAMP
time=2.904375000, qpos=[2.7502760623678628 0.00093283541974477086], qvel=[-0.0023393586492566547 0.010157433479569029], normal_force=10.032149578777924, tangential_force=5.016074789388962, Fctrl=[10 5.2087500000013538], contact_flag=True, gap=-0.0002760623678628171, contact_distance=-0.0002760623678628171, rho=1.0, mode=SLIDE, phase=RAMP
time=2.904500000, qpos=[2.7502757694456945 0.00093410810947988285], qvel=[-0.0023433773466038947 0.010181517880895578], normal_force=10.03216360160661, tangential_force=5.016081800803305, Fctrl=[10 5.2090000000013541], contact_flag=True, gap=-0.0002757694456945181, contact_distance=-0.0002757694456945181, rho=1.0, mode=SLIDE, phase=RAMP
time=2.904625000, qpos=[2.75027547602097 0.00093538381356185723], qvel=[-0.0023473977968047209 0.010205632655795334], normal_force=10.032177646324154, tangential_force=5.016088823162077, Fctrl=[10 5.2092500000013544], contact_flag=True, gap=-0.00027547602097000023, contact_distance=-0.00027547602097000023, rho=1.0, mode=SLIDE, phase=RAMP
time=2.904750000, qpos=[2.7502751820934699 0.00093666253578721971], qvel=[-0.0023514200025952403 0.010229777802900243], normal_force=10.032191713061534, tangential_force=5.016095856530767, Fctrl=[10 5.2095000000013547], contact_flag=True, gap=-0.0002751820934698834, contact_distance=-0.0002751820934698834, rho=1.0, mode=SLIDE, phase=RAMP
time=2.904875000, qpos=[2.7502748876629739 0.00093794427995232393], qvel=[-0.0023554439667279321 0.010253953320834067], normal_force=10.032205801948006, tangential_force=5.016102900974003, Fctrl=[10 5.209750000001355], contact_flag=True, gap=-0.00027488766297389944, contact_distance=-0.00027488766297389944, rho=1.0, mode=SLIDE, phase=RAMP
time=2.905000000, qpos=[2.7502745927292622 0.00093922904985335048], qvel=[-0.0023594696919714327 0.010278159208212486], normal_force=10.032219913114305, tangential_force=5.016109956557153, Fctrl=[10 5.2100000000013553], contact_flag=True, gap=-0.0002745927292622241, contact_distance=-0.0002745927292622241, rho=1.0, mode=SLIDE, phase=RAMP
time=2.905125000, qpos=[2.7502742972921146 0.00094051684928630585], qvel=[-0.0023634971811107206 0.010302395463643012], normal_force=10.032234046690501, tangential_force=5.016117023345251, Fctrl=[10 5.2102500000013556], contact_flag=True, gap=-0.0002742972921145892, contact_distance=-0.0002742972921145892, rho=1.0, mode=SLIDE, phase=RAMP
time=2.905250000, qpos=[2.7502740013513098 0.00094180768204702153], qvel=[-0.0023675264369470332 0.010326662085725025], normal_force=10.032248202804956, tangential_force=5.016124101402478, Fctrl=[10 5.2105000000013559], contact_flag=True, gap=-0.00027400135130983827, contact_distance=-0.00027400135130983827, rho=1.0, mode=SLIDE, phase=RAMP
time=2.905375000, qpos=[2.7502737049066273 0.00094310155193115281], qvel=[-0.0023715574622976531 0.010350959073049884], normal_force=10.032262381587534, tangential_force=5.016131190793767, Fctrl=[10 5.2107500000013562], contact_flag=True, gap=-0.000273704906627259, contact_distance=-0.000273704906627259, rho=1.0, mode=SLIDE, phase=RAMP
time=2.905500000, qpos=[2.7502734079578448 0.00094439846273417795], qvel=[-0.0023755902599960949 0.010375286424200832], normal_force=10.032276583165322, tangential_force=5.016138291582661, Fctrl=[10 5.2110000000013565], contact_flag=True, gap=-0.00027340795784480676, contact_distance=-0.00027340795784480676, rho=1.0, mode=SLIDE, phase=RAMP
time=2.905625000, qpos=[2.7502731105047409 0.00094569841825139708], qvel=[-0.0023796248328917598 0.01039964413775317], normal_force=10.032290807666923, tangential_force=5.016145403833462, Fctrl=[10 5.2112500000013569], contact_flag=True, gap=-0.00027311050474088105, contact_distance=-0.00027311050474088105, rho=1.0, mode=SLIDE, phase=RAMP
time=2.905750000, qpos=[2.750272812547093 0.00094700142227793131], qvel=[-0.0023836611838501257 0.010424032212274156], normal_force=10.032305055219277, tangential_force=5.016152527609639, Fctrl=[10 5.2115000000013572], contact_flag=True, gap=-0.0002728125470929932, contact_distance=-0.0002728125470929932, rho=1.0, mode=SLIDE, phase=RAMP
time=2.905875000, qpos=[2.7502725140846787 0.00094830747860872168], qvel=[-0.0023876993157525353 0.010448450646323122], normal_force=10.03231932594976, tangential_force=5.01615966297488, Fctrl=[10 5.2117500000013575], contact_flag=True, gap=-0.00027251408467865446, contact_distance=-0.00027251408467865446, rho=1.0, mode=SLIDE, phase=RAMP
time=2.906000000, qpos=[2.7502722151172749 0.00094961659103852815], qvel=[-0.0023917392314962548 0.01047289943845143], normal_force=10.032333619985156, tangential_force=5.016166809992578, Fctrl=[10 5.2120000000013578], contact_flag=True, gap=-0.0002722151172749321, contact_distance=-0.0002722151172749321, rho=1.0, mode=SLIDE, phase=RAMP
time=2.906125000, qpos=[2.750271915644658 0.00095092876336192844], qvel=[-0.0023957809339943993 0.010497378587202528], normal_force=10.032347937450604, tangential_force=5.016173968725302, Fctrl=[10 5.2122500000013581], contact_flag=True, gap=-0.0002719156446580051, contact_distance=-0.0002719156446580051, rho=1.0, mode=SLIDE, phase=RAMP
time=2.906250000, qpos=[2.7502716156666049 0.00095224399937331747], qvel=[-0.0023998244261757245 0.010521888091112035], normal_force=10.032362278473837, tangential_force=5.016181139236918, Fctrl=[10 5.2125000000013584], contact_flag=True, gap=-0.00027161566660494074, contact_distance=-0.00027161566660494074, rho=1.0, mode=SLIDE, phase=RAMP
time=2.906375000, qpos=[2.750271315182891 0.00095356230286690595], qvel=[-0.0024038697109849544 0.010546427948707589], normal_force=10.032376643178829, tangential_force=5.016188321589414, Fctrl=[10 5.2127500000013587], contact_flag=True, gap=-0.00027131518289102985, contact_distance=-0.00027131518289102985, rho=1.0, mode=SLIDE, phase=RAMP
time=2.906500000, qpos=[2.750271014193292 0.00095488367763671964], qvel=[-0.0024079167913823077 0.010570998158509082], normal_force=10.032391031691105, tangential_force=5.016195515845553, Fctrl=[10 5.213000000001359], contact_flag=True, gap=-0.0002710141932920074, contact_distance=-0.0002710141932920074, rho=1.0, mode=SLIDE, phase=RAMP
time=2.906625000, qpos=[2.7502707126975832 0.00095620812747659824], qvel=[-0.0024119656703436958 0.010595598719028558], normal_force=10.03240544413563, tangential_force=5.016202722067815, Fctrl=[10 5.2132500000013593], contact_flag=True, gap=-0.0002707126975831642, contact_distance=-0.0002707126975831642, rho=1.0, mode=SLIDE, phase=RAMP
time=2.906750000, qpos=[2.7502704106955393 0.00095753565618019452], qvel=[-0.0024160163508606496 0.010620229628770251], normal_force=10.032419880636821, tangential_force=5.016209940318411, Fctrl=[10 5.2135000000013596], contact_flag=True, gap=-0.00027041069553934705, contact_distance=-0.00027041069553934705, rho=1.0, mode=SLIDE, phase=RAMP
time=2.906875000, qpos=[2.750270108186935 0.00095886626754097338], qvel=[-0.002420068835940252 0.010644890886230621], normal_force=10.03243434131853, tangential_force=5.016217170659265, Fctrl=[10 5.2137500000013599], contact_flag=True, gap=-0.00027010818693495864, contact_distance=-0.00027010818693495864, rho=1.0, mode=SLIDE, phase=RAMP
time=2.907000000, qpos=[2.750269805171544 0.00096019996535221073], qvel=[-0.0024241231286050678 0.010669582489898383], normal_force=10.032448826304073, tangential_force=5.016224413152036, Fctrl=[10 5.2140000000013602], contact_flag=True, gap=-0.00026980517154395756, contact_distance=-0.00026980517154395756, rho=1.0, mode=SLIDE, phase=RAMP
time=2.907125000, qpos=[2.7502695016491399 0.00096153675340699253], qvel=[-0.0024281792318930772 0.010694304438254549], normal_force=10.032463335716253, tangential_force=5.0162316678581265, Fctrl=[10 5.2142500000013605], contact_flag=True, gap=-0.0002695016491398583, contact_distance=-0.0002695016491398583, rho=1.0, mode=SLIDE, phase=RAMP
time=2.907250000, qpos=[2.7502691976194962 0.00096287663549821404], qvel=[-0.0024322371488576088 0.010719056729772454], normal_force=10.032477869678392, tangential_force=5.016238934839196, Fctrl=[10 5.2145000000013608], contact_flag=True, gap=-0.0002691976194961754, contact_distance=-0.0002691976194961754, rho=1.0, mode=SLIDE, phase=RAMP
time=2.907375000, qpos=[2.750268893082386 0.00096421961541857872], qvel=[-0.0024362968825674077 0.010743839362917723], normal_force=10.032492428313297, tangential_force=5.016246214156649, Fctrl=[10 5.2147500000013611], contact_flag=True, gap=-0.0002688930823859792, contact_distance=-0.0002688930823859792, rho=1.0, mode=SLIDE, phase=RAMP
time=2.907500000, qpos=[2.7502685880375815 0.00096556569696059724], qvel=[-0.0024403584361065698 0.010768652336148312], normal_force=10.032507011742194, tangential_force=5.016253505871097, Fctrl=[10 5.2150000000013614], contact_flag=True, gap=-0.000268588037581452, contact_distance=-0.000268588037581452, rho=1.0, mode=SLIDE, phase=RAMP
time=2.907625000, qpos=[2.7502682824848548 0.00096691488391658655], qvel=[-0.0024444218125743442 0.010793495647914595], normal_force=10.03252162008688, tangential_force=5.01626081004344, Fctrl=[10 5.2152500000013617], contact_flag=True, gap=-0.000268282484854776, contact_distance=-0.000268282484854776, rho=1.0, mode=SLIDE, phase=RAMP
time=2.907750000, qpos=[2.7502679764239777 0.00096826718007866897], qvel=[-0.0024484870150852044 0.010818369296659336], normal_force=10.032536253468656, tangential_force=5.016268126734328, Fctrl=[10 5.215500000001362], contact_flag=True, gap=-0.0002679764239776894, contact_distance=-0.0002679764239776894, rho=1.0, mode=SLIDE, phase=RAMP
time=2.907875000, qpos=[2.7502676698547219 0.00096962258923877123], qvel=[-0.0024525540467687863 0.010843273280817715], normal_force=10.032550912009382, tangential_force=5.016275456004691, Fctrl=[10 5.2157500000013624], contact_flag=True, gap=-0.0002676698547219303, contact_distance=-0.0002676698547219303, rho=1.0, mode=SLIDE, phase=RAMP
time=2.908000000, qpos=[2.7502673627768579 0.00097098111518862339], qvel=[-0.0024566229107699589 0.010868207598817299], normal_force=10.032565595828311, tangential_force=5.0162827979141555, Fctrl=[10 5.2160000000013627], contact_flag=True, gap=-0.00026736277685790455, contact_distance=-0.00026736277685790455, rho=1.0, mode=SLIDE, phase=RAMP
time=2.908125000, qpos=[2.7502670551901565 0.00097234276171975819], qvel=[-0.0024606936102484983 0.0108931722490782], normal_force=10.032580305046364, tangential_force=5.016290152523182, Fctrl=[10 5.216250000001363], contact_flag=True, gap=-0.0002670551901564622, contact_distance=-0.0002670551901564622, rho=1.0, mode=SLIDE, phase=RAMP
time=2.908250000, qpos=[2.750266747094388 0.00097370753262350984], qvel=[-0.0024647661483792938 0.010918167230012973], normal_force=10.032595039783963, tangential_force=5.016297519891982, Fctrl=[10 5.2165000000013633], contact_flag=True, gap=-0.00026674709438800903, contact_distance=-0.00026674709438800903, rho=1.0, mode=SLIDE, phase=RAMP
time=2.908375000, qpos=[2.7502664384893221 0.00097507543169101317], qvel=[-0.0024688405283522898 0.010943192540026646], normal_force=10.032609800160031, tangential_force=5.016304900080016, Fctrl=[10 5.2167500000013636], contact_flag=True, gap=-0.0002664384893220628, contact_distance=-0.0002664384893220628, rho=1.0, mode=SLIDE, phase=RAMP
time=2.908500000, qpos=[2.7502661293747277 0.00097644646271320278], qvel=[-0.0024729167533722937 0.010968248177516814], normal_force=10.032624586293018, tangential_force=5.016312293146509, Fctrl=[10 5.2170000000013639], contact_flag=True, gap=-0.00026612937472769715, contact_distance=-0.00026612937472769715, rho=1.0, mode=SLIDE, phase=RAMP
time=2.908625000, qpos=[2.7502658197503744 0.000977820629480812], qvel=[-0.0024769948266589212 0.010993334140873671], normal_force=10.032639398303072, tangential_force=5.016319699151536, Fctrl=[10 5.2172500000013642], contact_flag=True, gap=-0.00026581975037442973, contact_distance=-0.00026581975037442973, rho=1.0, mode=SLIDE, phase=RAMP
